"customer_id";"customer_name";"customer_segment";"city";"state";"join_date";"join_date_clean";"rn";"missing_city_flag";"city_clean"
"C00860";"Pooja Chauhan";"Corporate";"Pune";"Maharashtra";"2020-04-30";"2020-04-30";1;"No";"Pune"
"C00861";"Deepa Reddy";"Retail";"Bangalore";"Karnataka";"2020-03-10";"2020-03-10";1;"No";"Bangalore"
"C00862";"neha reddy";"Retail";"Ahmedabad";"Gujarat";"2019-04-23";"2019-04-23";1;"No";"Ahmedabad"
"C00863";"Leela Verma";"Corporate";"Ahmedabad";"Unknown";"2019-04-16";"2019-04-16";1;"No";"Ahmedabad"
"C00864";"Kavya Joshi";"Corporate";"Jaipur";"Rajasthan";"2024-02-02";"2024-02-02";1;"No";"Jaipur"
"C00865";"Deepa Kumar";"Retail";"Kolkata";"West Bengal";"2019-12-22";"2019-12-22";1;"No";"Kolkata"
"C00866";"Rahul Reddy";"Retail";"Pune";"Maharashtra";"2021-06-30";"2021-06-30";1;"No";"Pune"
"C00867";"amit das";"Wholesale";"Hyderabad";"Telangana";"2019-10-31";"2019-10-31";1;"No";"Hyderabad"
"C00868";"Suresh Verma";"Corporate";"Ahmedabad";"Gujarat";"2019-05-26";"2019-05-26";1;"No";"Ahmedabad"
"C00869";"ravi mehta";"Wholesale";"Chennai";"Tamil Nadu";"2020-09-12";"2020-09-12";1;"No";"Chennai"
"C00870";"Swati Patel";"Wholesale";"Bangalore";"Karnataka";"2024-10-15";"2024-10-15";1;"No";"Bangalore"
"C00871";"Vijay Sharma";"Wholesale";"Ahmedabad";"Gujarat";"2019-06-08";"2019-06-08";1;"No";"Ahmedabad"
"C00872";"Pooja Reddy";"Corporate";"Lucknow";"Uttar Pradesh";"2024-12-12";"2024-12-12";1;"No";"Lucknow"
"C00873";"Anita Nair";"Wholesale";"Nagpur";"Maharashtra";"2023-05-26";"2023-05-26";1;"No";"Nagpur"
"C00874";"Leela Rao";"Wholesale";"Delhi";"Delhi";"2022-03-22";"2022-03-22";1;"No";"Delhi"
"C00875";"Pooja Menon";"Corporate";"Jaipur";"Rajasthan";"2022-07-30";"2022-07-30";1;"No";"Jaipur"
"C00876";"Sunita Rao";"Corporate";"Bangalore";"Karnataka";"2024-06-26";"2024-06-26";1;"No";"Bangalore"
"C00877";"Leela Pillai";"Retail";"Hyderabad";"Telangana";"2023-08-03";"2023-08-03";1;"No";"Hyderabad"
"C00878";"Priya Mishra";"Wholesale";"Nagpur";"Maharashtra";"2023-12-16";"2023-12-16";1;"No";"Nagpur"
"C00879";"Pooja Iyer";"Retail";"Hyderabad";"Telangana";"2019-07-06";"2019-07-06";1;"No";"Hyderabad"
"C00880";"Deepa Menon";"Corporate";"Bangalore";"Karnataka";"2020-03-27";"2020-03-27";1;"No";"Bangalore"
"C00881";"Leela Pandey";"Corporate";"Unknown";"Gujarat";"2023-04-03";"2023-04-03";1;"Yes";"Unknown"
"C00882";"Amit Das";"Corporate";"Delhi";"Delhi";"2023-01-23";"2023-01-23";1;"No";"Delhi"
"C00883";"Meera Joshi";"Corporate";"Jaipur";"Rajasthan";"2020-10-23";"2020-10-23";1;"No";"Jaipur"
"C00884";"Kavya Das";"Corporate";"Bhopal";"Unknown";"2019-03-24";"2019-03-24";1;"No";"Bhopal"
"C00885";"Kiran Kumar";"Wholesale";"Mumbai";"Maharashtra";"2021-07-31";"2021-07-31";1;"No";"Mumbai"
"C00886";"Neha Verma";"Retail";"Jaipur";"Rajasthan";"2022-01-10";"2022-01-10";1;"No";"Jaipur"
"C00887";"AMIT SINGH";"Corporate";"Bhopal";"Madhya Pradesh";"2019-03-02";"2019-03-02";1;"No";"Bhopal"
"C00888";"Meera Pandey";"Retail";"Bhopal";"Madhya Pradesh";"2022-07-02";"2022-07-02";1;"No";"Bhopal"
"C00889";"Suresh Pillai";"Retail";"Hyderabad";"Telangana";"2021-12-18";"2021-12-18";1;"No";"Hyderabad"
"C00890";"Arun Bhat";"Wholesale";"Delhi";"Delhi";"2022-02-14";"2022-02-14";1;"No";"Delhi"
"C00891";"Swati Nair";"Corporate";"Ahmedabad";"Unknown";"2024-07-28";"2024-07-28";1;"No";"Ahmedabad"
"C00892";"Manoj Rao";"Corporate";"Delhi";"Delhi";"2019-04-12";"2019-04-12";1;"No";"Delhi"
"C00893";"Manoj Mehta";"Wholesale";"Lucknow";"Uttar Pradesh";"2020-08-11";"2020-08-11";1;"No";"Lucknow"
"C00894";"Amit Kumar";"Retail";"Kolkata";"West Bengal";"2023-07-10";"2023-07-10";1;"No";"Kolkata"
"C00895";"Leela Bhat";"Corporate";"Unknown";"Tamil Nadu";"2023-08-14";"2023-08-14";1;"Yes";"Unknown"
"C00896";"Deepa Das";"Retail";"Pune";"Maharashtra";"2019-01-23";"2019-01-23";1;"No";"Pune"
"C00897";"Arjun Joshi";"Wholesale";"Ahmedabad";"Gujarat";"2021-08-23";"2021-08-23";1;"No";"Ahmedabad"
"C00898";"Suresh Menon";"Corporate";"Ahmedabad";"Gujarat";"2019-11-30";"2019-11-30";1;"No";"Ahmedabad"
"C00899";"Sunita Pillai";"Wholesale";"Bangalore";"Karnataka";"2020-05-12";"2020-05-12";1;"No";"Bangalore"
"C00900";"Anita Joshi";"Retail";"Mumbai";"Maharashtra";"2024-11-18";"2024-11-18";1;"No";"Mumbai"
"C00901";"Swati Gupta";"Corporate";"Jaipur";"Rajasthan";"2023-11-19";"2023-11-19";1;"No";"Jaipur"
"C00902";"Deepa Reddy";"Corporate";"Pune";"Maharashtra";"2022-04-03";"2022-04-03";1;"No";"Pune"
"C00903";"Kiran Joshi";"Corporate";"Pune";"Maharashtra";"2024-03-10";"2024-03-10";1;"No";"Pune"
"C00904";"Vijay Das";"Corporate";"Bangalore";"Karnataka";"2024-04-24";"2024-04-24";1;"No";"Bangalore"
"C00905";"Ravi Das";"Retail";"Unknown";"West Bengal";"2022-07-01";"2022-07-01";1;"Yes";"Unknown"
"C00906";"Vijay Joshi";"Corporate";"Kolkata";"West Bengal";"2024-04-03";"2024-04-03";1;"No";"Kolkata"
"C00907";"LEELA PATEL";"Corporate";"Ahmedabad";"Gujarat";"2019-02-27";"2019-02-27";1;"No";"Ahmedabad"
"C00908";"Vijay Reddy";"Wholesale";"Lucknow";"Uttar Pradesh";"2023-07-10";"2023-07-10";1;"No";"Lucknow"
"C00909";"Arjun Mishra";"Corporate";"Chennai";"Tamil Nadu";"2021-06-05";"2021-06-05";1;"No";"Chennai"
"C00910";"Arjun Patel";"Retail";"Bangalore";"Karnataka";"2023-04-18";"2023-04-18";1;"No";"Bangalore"
"C00911";"Suresh Tiwari";"Corporate";"Lucknow";"Uttar Pradesh";"2024-04-23";"2024-04-23";1;"No";"Lucknow"
"C00912";"VIJAY PATEL";"Retail";"Chennai";"Tamil Nadu";"2020-08-23";"2020-08-23";1;"No";"Chennai"
"C00913";"Rahul Patel";"Retail";"Pune";"Maharashtra";"2020-07-15";"2020-07-15";1;"No";"Pune"
"C00914";"Kiran Menon";"Wholesale";"Pune";"Maharashtra";"2021-09-13";"2021-09-13";1;"No";"Pune"
"C00915";"Meera Iyer";"Wholesale";"Bhopal";"Madhya Pradesh";"2024-11-08";"2024-11-08";1;"No";"Bhopal"
"C00916";"SURESH CHAUHAN";"Corporate";"Chennai";"Tamil Nadu";"2022-02-11";"2022-02-11";1;"No";"Chennai"
"C00917";"Rahul Pillai";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-11-19";"2023-11-19";1;"No";"Bhopal"
"C00918";"KAVYA PATEL";"Wholesale";"Kolkata";"West Bengal";"2023-10-04";"2023-10-04";1;"No";"Kolkata"
"C00919";"Vijay Pandey";"Retail";"Jaipur";"Rajasthan";"2019-02-13";"2019-02-13";1;"No";"Jaipur"
"C00920";"Vijay Menon";"Retail";"Mumbai";"Maharashtra";"2023-02-19";"2023-02-19";1;"No";"Mumbai"
"C00921";"Arjun Chauhan";"Corporate";"Unknown";"Telangana";"2024-05-14";"2024-05-14";1;"Yes";"Unknown"
"C00922";"Manoj Verma";"Corporate";"Hyderabad";"Unknown";"2019-05-05";"2019-05-05";1;"No";"Hyderabad"
"C00923";"Swati Pandey";"Wholesale";"Bangalore";"Karnataka";"2020-03-01";"2020-03-01";1;"No";"Bangalore"
"C00924";"PRIYA RAO";"Corporate";"Bangalore";"Karnataka";"2020-06-23";"2020-06-23";1;"No";"Bangalore"
"C00925";"Amit Pillai";"Retail";"Mumbai";"Maharashtra";"2022-07-11";"2022-07-11";1;"No";"Mumbai"
"C00926";"Sunita Mishra";"Retail";"Nagpur";"Unknown";"2022-07-20";"2022-07-20";1;"No";"Nagpur"
"C00927";"Anita Tiwari";"Wholesale";"Unknown";"Gujarat";"2023-09-02";"2023-09-02";1;"Yes";"Unknown"
"C00928";"priya singh";"Corporate";"Bangalore";"Karnataka";"2023-12-22";"2023-12-22";1;"No";"Bangalore"
"C00929";"Priya Reddy";"Corporate";"Ahmedabad";"Gujarat";"2019-01-14";"2019-01-14";1;"No";"Ahmedabad"
"C00930";"Deepa Reddy";"Retail";"Pune";"Maharashtra";"2019-12-19";"2019-12-19";1;"No";"Pune"
"C00931";"ARUN MENON";"Retail";"Bangalore";"Karnataka";"2019-03-24";"2019-03-24";1;"No";"Bangalore"
"C00932";"Anita Sharma";"Wholesale";"Kolkata";"West Bengal";"2021-10-07";"2021-10-07";1;"No";"Kolkata"
"C00933";"Deepa Joshi";"Corporate";"Bangalore";"Karnataka";"2022-03-21";"2022-03-21";1;"No";"Bangalore"
"C00934";"anita reddy";"Wholesale";"Jaipur";"Rajasthan";"2021-03-27";"2021-03-27";1;"No";"Jaipur"
"C00935";"Anita Nair";"Wholesale";"Hyderabad";"Telangana";"2023-01-29";"2023-01-29";1;"No";"Hyderabad"
"C00936";"Kavya Chauhan";"Corporate";"Nagpur";"Unknown";"2023-04-29";"2023-04-29";1;"No";"Nagpur"
"C00937";"Rahul Mishra";"Corporate";"Jaipur";"Rajasthan";"2022-03-28";"2022-03-28";1;"No";"Jaipur"
"C00938";"Vijay Das";"Corporate";"Ahmedabad";"Gujarat";"2020-01-07";"2020-01-07";1;"No";"Ahmedabad"
"C00939";"Kiran Joshi";"Wholesale";"Unknown";"Telangana";"2021-02-02";"2021-02-02";1;"Yes";"Unknown"
"C00940";"Swati Gupta";"Wholesale";"Pune";"Maharashtra";"2019-05-19";"2019-05-19";1;"No";"Pune"
"C00941";"Suresh Kumar";"Retail";"Bangalore";"Karnataka";"2020-02-15";"2020-02-15";1;"No";"Bangalore"
"C00942";"Anita Rao";"Wholesale";"Ahmedabad";"Unknown";"2024-02-13";"2024-02-13";1;"No";"Ahmedabad"
"C00943";"Arun Tiwari";"Corporate";"Jaipur";"Rajasthan";"2023-03-09";"2023-03-09";1;"No";"Jaipur"
"C00944";"Leela Das";"Wholesale";"Unknown";"Telangana";"2021-08-17";"2021-08-17";1;"Yes";"Unknown"
"C00945";"Kiran Kumar";"Wholesale";"Lucknow";"Unknown";"2024-09-28";"2024-09-28";1;"No";"Lucknow"
"C00946";"Anita Nair";"Corporate";"Ahmedabad";"Gujarat";"2020-07-25";"2020-07-25";1;"No";"Ahmedabad"
"C00947";"Rahul Das";"Retail";"Delhi";"Delhi";"2022-11-18";"2022-11-18";1;"No";"Delhi"
"C00948";"nitin iyer";"Retail";"Nagpur";"Maharashtra";"2022-05-19";"2022-05-19";1;"No";"Nagpur"
"C00949";"deepa singh";"Retail";"Jaipur";"Rajasthan";"2023-03-13";"2023-03-13";1;"No";"Jaipur"
"C00950";"ravi bhat";"Retail";"Kolkata";"West Bengal";"2021-05-20";"2021-05-20";1;"No";"Kolkata"
"C00951";"Swati Iyer";"Corporate";"Chennai";"Tamil Nadu";"2020-06-10";"2020-06-10";1;"No";"Chennai"
"C00952";"Suresh Gupta";"Wholesale";"Hyderabad";"Telangana";"2023-10-06";"2023-10-06";1;"No";"Hyderabad"
"C00953";"Leela Iyer";"Wholesale";"Kolkata";"West Bengal";"2019-04-21";"2019-04-21";1;"No";"Kolkata"
"C00954";"neha pandey";"Retail";"Pune";"Maharashtra";"2019-01-07";"2019-01-07";1;"No";"Pune"
"C00955";"Leela Pandey";"Retail";"Nagpur";"Maharashtra";"2019-07-01";"2019-07-01";1;"No";"Nagpur"
"C00956";"Vijay Nair";"Wholesale";"Jaipur";"Rajasthan";"2022-03-13";"2022-03-13";1;"No";"Jaipur"
"C00957";"Deepa Iyer";"Wholesale";"Mumbai";"Maharashtra";"2021-01-05";"2021-01-05";1;"No";"Mumbai"
"C00958";"Anita Iyer";"Retail";"Kolkata";"West Bengal";"2020-02-20";"2020-02-20";1;"No";"Kolkata"
"C00959";"manoj sharma";"Retail";"Lucknow";"Uttar Pradesh";"2019-02-17";"2019-02-17";1;"No";"Lucknow"
"C00960";"Swati Iyer";"Retail";"Hyderabad";"Telangana";"2020-04-19";"2020-04-19";1;"No";"Hyderabad"
"C00961";"Leela Menon";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-02-03";"2023-02-03";1;"No";"Bhopal"
"C00962";"Sunita Patel";"Corporate";"Jaipur";"Rajasthan";"2019-01-29";"2019-01-29";1;"No";"Jaipur"
"C00963";"Suresh Tiwari";"Corporate";"Lucknow";"Uttar Pradesh";"2019-07-18";"2019-07-18";1;"No";"Lucknow"
"C00964";"NITIN NAIR";"Wholesale";"Kolkata";"West Bengal";"2023-02-21";"2023-02-21";1;"No";"Kolkata"
"C00965";"Arjun Pillai";"Wholesale";"Mumbai";"Maharashtra";"2023-01-01";"2023-01-01";1;"No";"Mumbai"
"C00966";"Pooja Sharma";"Wholesale";"Unknown";"Maharashtra";"2019-05-30";"2019-05-30";1;"Yes";"Unknown"
"C00967";"Meera Iyer";"Retail";"Ahmedabad";"Gujarat";"2024-07-14";"2024-07-14";1;"No";"Ahmedabad"
"C00968";"Pooja Reddy";"Wholesale";"Bhopal";"Madhya Pradesh";"2024-11-14";"2024-11-14";1;"No";"Bhopal"
"C00969";"ARUN MENON";"Wholesale";"Unknown";"Maharashtra";"2020-02-19";"2020-02-19";1;"Yes";"Unknown"
"C00970";"Manoj Chauhan";"Retail";"Pune";"Maharashtra";"2023-09-27";"2023-09-27";1;"No";"Pune"
"C00971";"manoj sharma";"Corporate";"Hyderabad";"Telangana";"2019-11-21";"2019-11-21";1;"No";"Hyderabad"
"C00972";"Pooja Kumar";"Corporate";"Hyderabad";"Telangana";"2021-09-25";"2021-09-25";1;"No";"Hyderabad"
"C00973";"Priya Rao";"Retail";"Jaipur";"Rajasthan";"2021-01-30";"2021-01-30";1;"No";"Jaipur"
"C00974";"Arjun Chauhan";"Corporate";"Jaipur";"Rajasthan";"2022-01-21";"2022-01-21";1;"No";"Jaipur"
"C00975";"Ravi Pillai";"Wholesale";"Nagpur";"Maharashtra";"2022-07-27";"2022-07-27";1;"No";"Nagpur"
"C00976";"Sunita Mehta";"Corporate";"Pune";"Maharashtra";"2024-03-01";"2024-03-01";1;"No";"Pune"
"C00977";"Arun Pillai";"Wholesale";"Ahmedabad";"Gujarat";"2019-02-21";"2019-02-21";1;"No";"Ahmedabad"
"C00978";"Suresh Das";"Wholesale";"Bangalore";"Karnataka";"2021-05-12";"2021-05-12";1;"No";"Bangalore"
"C00979";"Meera Patel";"Wholesale";"Unknown";"Rajasthan";"2019-11-18";"2019-11-18";1;"Yes";"Unknown"
"C00980";"Swati Mishra";"Retail";"Chennai";"Tamil Nadu";"2022-05-30";"2022-05-30";1;"No";"Chennai"
"C00981";"Deepa Das";"Wholesale";"Mumbai";"Maharashtra";"2022-12-11";"2022-12-11";1;"No";"Mumbai"
"C00982";"Arun Pillai";"Retail";"Hyderabad";"Telangana";"2021-08-19";"2021-08-19";1;"No";"Hyderabad"
"C00983";"manoj mishra";"Corporate";"Delhi";"Delhi";"2020-03-29";"2020-03-29";1;"No";"Delhi"
"C00984";"arun nair";"Retail";"Bhopal";"Madhya Pradesh";"2022-12-12";"2022-12-12";1;"No";"Bhopal"
"C00985";"Vijay Pillai";"Wholesale";"Pune";"Maharashtra";"2022-07-25";"2022-07-25";1;"No";"Pune"
"C00986";"Kiran Mishra";"Retail";"Jaipur";"Rajasthan";"2024-01-15";"2024-01-15";1;"No";"Jaipur"
"C00987";"Anita Patel";"Retail";"Ahmedabad";"Gujarat";"2020-12-06";"2020-12-06";1;"No";"Ahmedabad"
"C00988";"Sunita Iyer";"Wholesale";"Jaipur";"Rajasthan";"2021-07-07";"2021-07-07";1;"No";"Jaipur"
"C00989";"Rahul Pandey";"Retail";"Lucknow";"Uttar Pradesh";"2019-04-04";"2019-04-04";1;"No";"Lucknow"
"C00990";"Suresh Pandey";"Corporate";"Nagpur";"Maharashtra";"2023-02-25";"2023-02-25";1;"No";"Nagpur"
"C00991";"Ravi Pandey";"Corporate";"Jaipur";"Rajasthan";"2020-10-23";"2020-10-23";1;"No";"Jaipur"
"C00992";"Nitin Rao";"Retail";"Bangalore";"Karnataka";"2021-03-29";"2021-03-29";1;"No";"Bangalore"
"C00993";"Suresh Gupta";"Retail";"Chennai";"Tamil Nadu";"2023-12-23";"2023-12-23";1;"No";"Chennai"
"C00994";"Neha Patel";"Corporate";"Nagpur";"Maharashtra";"2022-09-18";"2022-09-18";1;"No";"Nagpur"
"C00995";"Anita Mehta";"Retail";"Mumbai";"Maharashtra";"2023-07-23";"2023-07-23";1;"No";"Mumbai"
"C00996";"Kiran Bhat";"Retail";"Jaipur";"Rajasthan";"2020-05-10";"2020-05-10";1;"No";"Jaipur"
"C00997";"Leela Mishra";"Wholesale";"Kolkata";"Unknown";"2023-06-20";"2023-06-20";1;"No";"Kolkata"
"C00998";"Priya Rao";"Corporate";"Nagpur";"Maharashtra";"2020-05-23";"2020-05-23";1;"No";"Nagpur"
"C00999";"Sunita Gupta";"Corporate";"Delhi";"Delhi";"2022-10-23";"2022-10-23";1;"No";"Delhi"
"C01000";"Rahul Mehta";"Retail";"Hyderabad";"Telangana";"2019-10-31";"2019-10-31";1;"No";"Hyderabad"
"C01001";"Nitin Bhat";"Wholesale";"Pune";"Maharashtra";"2024-01-19";"2024-01-19";1;"No";"Pune"
"C01002";"Arjun Tiwari";"Retail";"Bangalore";"Karnataka";"2021-06-24";"2021-06-24";1;"No";"Bangalore"
"C01003";"Kavya Tiwari";"Wholesale";"Hyderabad";"Telangana";"2022-06-02";"2022-06-02";1;"No";"Hyderabad"
"C01004";"Swati Menon";"Retail";"Bhopal";"Madhya Pradesh";"2022-04-12";"2022-04-12";1;"No";"Bhopal"
"C01005";"Manoj Reddy";"Retail";"Chennai";"Tamil Nadu";"2019-02-19";"2019-02-19";1;"No";"Chennai"
"C01006";"Arjun Rao";"Corporate";"Ahmedabad";"Gujarat";"2020-11-28";"2020-11-28";1;"No";"Ahmedabad"
"C01007";"Kavya Gupta";"Corporate";"Pune";"Maharashtra";"2024-06-10";"2024-06-10";1;"No";"Pune"
"C01008";"Anita Chauhan";"Wholesale";"Unknown";"Rajasthan";"2022-11-03";"2022-11-03";1;"Yes";"Unknown"
"C01009";"Neha Nair";"Retail";"Hyderabad";"Telangana";"2020-05-04";"2020-05-04";1;"No";"Hyderabad"
"C01010";"Vijay Rao";"Corporate";"Nagpur";"Maharashtra";"2024-11-16";"2024-11-16";1;"No";"Nagpur"
"C01011";"Neha Joshi";"Retail";"Jaipur";"Rajasthan";"2024-09-09";"2024-09-09";1;"No";"Jaipur"
"C01012";"Amit Reddy";"Corporate";"Bhopal";"Madhya Pradesh";"2019-08-18";"2019-08-18";1;"No";"Bhopal"
"C01013";"Nitin Tiwari";"Retail";"Hyderabad";"Telangana";"2021-09-30";"2021-09-30";1;"No";"Hyderabad"
"C01014";"neha menon";"Corporate";"Hyderabad";"Telangana";"2021-02-17";"2021-02-17";1;"No";"Hyderabad"
"C01015";"Amit Gupta";"Retail";"Chennai";"Tamil Nadu";"2024-05-08";"2024-05-08";1;"No";"Chennai"
"C01016";"Nitin Kumar";"Retail";"Pune";"Maharashtra";"2024-05-13";"2024-05-13";1;"No";"Pune"
"C01017";"SUNITA MENON";"Retail";"Delhi";"Delhi";"2024-06-18";"2024-06-18";1;"No";"Delhi"
"C01018";"DEEPA TIWARI";"Wholesale";"Delhi";"Delhi";"2021-03-08";"2021-03-08";1;"No";"Delhi"
"C01019";"Arun Pandey";"Retail";"Hyderabad";"Telangana";"2024-07-10";"2024-07-10";1;"No";"Hyderabad"
"C01020";"Anita Das";"Corporate";"Hyderabad";"Telangana";"2024-12-19";"2024-12-19";1;"No";"Hyderabad"
"C01021";"Neha Das";"Corporate";"Ahmedabad";"Gujarat";"2021-01-16";"2021-01-16";1;"No";"Ahmedabad"
"C01022";"Swati Sharma";"Corporate";"Kolkata";"West Bengal";"2023-11-05";"2023-11-05";1;"No";"Kolkata"
"C01023";"Deepa Kumar";"Wholesale";"Pune";"Maharashtra";"2021-01-18";"2021-01-18";1;"No";"Pune"
"C01024";"Vijay Kumar";"Retail";"Hyderabad";"Telangana";"2024-12-12";"2024-12-12";1;"No";"Hyderabad"
"C01025";"Swati Kumar";"Corporate";"Chennai";"Tamil Nadu";"2020-10-02";"2020-10-02";1;"No";"Chennai"
"C01026";"Vijay Iyer";"Retail";"Lucknow";"Uttar Pradesh";"2024-10-16";"2024-10-16";1;"No";"Lucknow"
"C01027";"Swati Pandey";"Corporate";"Hyderabad";"Telangana";"2022-05-28";"2022-05-28";1;"No";"Hyderabad"
"C01028";"Kavya Gupta";"Corporate";"Pune";"Maharashtra";"2022-06-15";"2022-06-15";1;"No";"Pune"
"C01029";"Pooja Tiwari";"Wholesale";"Mumbai";"Maharashtra";"2023-08-02";"2023-08-02";1;"No";"Mumbai"
"C01030";"Kavya Gupta";"Wholesale";"Mumbai";"Maharashtra";"2021-11-14";"2021-11-14";1;"No";"Mumbai"
"C01031";"DEEPA RAO";"Wholesale";"Jaipur";"Rajasthan";"2021-03-27";"2021-03-27";1;"No";"Jaipur"
"C01032";"Vijay Pandey";"Wholesale";"Delhi";"Delhi";"2024-05-18";"2024-05-18";1;"No";"Delhi"
"C01033";"Arun Bhat";"Retail";"Nagpur";"Maharashtra";"2024-06-17";"2024-06-17";1;"No";"Nagpur"
"C01034";"Neha Reddy";"Corporate";"Unknown";"Unknown";"2022-11-04";"2022-11-04";1;"Yes";"Unknown"
"C01035";"Arjun Mishra";"Wholesale";"Delhi";"Delhi";"2019-10-31";"2019-10-31";1;"No";"Delhi"
"C01036";"Suresh Pillai";"Retail";"Lucknow";"Uttar Pradesh";"2019-12-27";"2019-12-27";1;"No";"Lucknow"
"C01037";"Nitin Mehta";"Corporate";"Nagpur";"Maharashtra";"2022-04-08";"2022-04-08";1;"No";"Nagpur"
"C01038";"Ravi Gupta";"Retail";"Bhopal";"Madhya Pradesh";"2023-01-19";"2023-01-19";1;"No";"Bhopal"
"C01039";"nitin joshi";"Wholesale";"Chennai";"Tamil Nadu";"2021-11-26";"2021-11-26";1;"No";"Chennai"
"C01040";"Arjun Pandey";"Retail";"Bangalore";"Karnataka";"2023-06-12";"2023-06-12";1;"No";"Bangalore"
"C01041";"Swati Verma";"Retail";"Ahmedabad";"Gujarat";"2019-05-12";"2019-05-12";1;"No";"Ahmedabad"
"C01042";"Kiran Das";"Wholesale";"Hyderabad";"Telangana";"2019-11-06";"2019-11-06";1;"No";"Hyderabad"
"C01043";"Arun Singh";"Retail";"Ahmedabad";"Gujarat";"2019-12-26";"2019-12-26";1;"No";"Ahmedabad"
"C01044";"Arun Menon";"Retail";"Delhi";"Delhi";"2022-02-08";"2022-02-08";1;"No";"Delhi"
"C01045";"Nitin Menon";"Corporate";"Bangalore";"Karnataka";"2022-10-23";"2022-10-23";1;"No";"Bangalore"
"C01046";"Nitin Chauhan";"Corporate";"Jaipur";"Rajasthan";"2022-04-18";"2022-04-18";1;"No";"Jaipur"
"C01047";"Ravi Pandey";"Retail";"Mumbai";"Maharashtra";"2021-11-26";"2021-11-26";1;"No";"Mumbai"
"C01048";"Neha Tiwari";"Wholesale";"Ahmedabad";"Gujarat";"2022-12-23";"2022-12-23";1;"No";"Ahmedabad"
"C01049";"arun gupta";"Retail";"Chennai";"Tamil Nadu";"2024-12-24";"2024-12-24";1;"No";"Chennai"
"C01050";"Leela Verma";"Corporate";"Pune";"Maharashtra";"2022-07-15";"2022-07-15";1;"No";"Pune"
"C01051";"Neha Joshi";"Retail";"Jaipur";"Rajasthan";"2021-06-08";"2021-06-08";1;"No";"Jaipur"
"C01052";"kavya sharma";"Wholesale";"Delhi";"Delhi";"2023-12-24";"2023-12-24";1;"No";"Delhi"
"C01053";"VIJAY IYER";"Wholesale";"Jaipur";"Rajasthan";"2020-05-25";"2020-05-25";1;"No";"Jaipur"
"C01054";"Amit Patel";"Corporate";"Bhopal";"Madhya Pradesh";"2021-05-08";"2021-05-08";1;"No";"Bhopal"
"C01055";"Sunita Bhat";"Wholesale";"Bhopal";"Madhya Pradesh";"2021-05-11";"2021-05-11";1;"No";"Bhopal"
"C01056";"Amit Chauhan";"Wholesale";"Ahmedabad";"Gujarat";"2019-01-30";"2019-01-30";1;"No";"Ahmedabad"
"C01057";"Manoj Pillai";"Retail";"Pune";"Maharashtra";"2019-09-25";"2019-09-25";1;"No";"Pune"
"C01058";"Pooja Nair";"Corporate";"Delhi";"Delhi";"2024-04-14";"2024-04-14";1;"No";"Delhi"
"C01059";"Ravi Reddy";"Wholesale";"Mumbai";"Maharashtra";"2019-02-07";"2019-02-07";1;"No";"Mumbai"
"C01060";"rahul chauhan";"Corporate";"Kolkata";"West Bengal";"2021-05-09";"2021-05-09";1;"No";"Kolkata"
"C01061";"Deepa Rao";"Retail";"Jaipur";"Rajasthan";"2020-09-12";"2020-09-12";1;"No";"Jaipur"
"C01062";"Anita Rao";"Retail";"Unknown";"Karnataka";"2023-07-12";"2023-07-12";1;"Yes";"Unknown"
"C01063";"Kavya Reddy";"Retail";"Mumbai";"Maharashtra";"2019-05-21";"2019-05-21";1;"No";"Mumbai"
"C01064";"RAHUL PILLAI";"Wholesale";"Lucknow";"Uttar Pradesh";"2020-02-15";"2020-02-15";1;"No";"Lucknow"
"C01065";"Ravi Rao";"Retail";"Jaipur";"Rajasthan";"2024-05-02";"2024-05-02";1;"No";"Jaipur"
"C01066";"Nitin Pillai";"Corporate";"Kolkata";"West Bengal";"2019-01-03";"2019-01-03";1;"No";"Kolkata"
"C01067";"Deepa Bhat";"Wholesale";"Bangalore";"Karnataka";"2020-01-30";"2020-01-30";1;"No";"Bangalore"
"C01068";"Swati Bhat";"Corporate";"Chennai";"Tamil Nadu";"2020-08-07";"2020-08-07";1;"No";"Chennai"
"C01069";"Neha Singh";"Corporate";"Jaipur";"Rajasthan";"2021-10-20";"2021-10-20";1;"No";"Jaipur"
"C01070";"neha reddy";"Corporate";"Hyderabad";"Telangana";"2024-10-30";"2024-10-30";1;"No";"Hyderabad"
"C01071";"Kiran Tiwari";"Wholesale";"Bangalore";"Karnataka";"2020-08-17";"2020-08-17";1;"No";"Bangalore"
"C01072";"Arun Verma";"Wholesale";"Unknown";"Maharashtra";"2021-01-16";"2021-01-16";1;"Yes";"Unknown"
"C01073";"Ravi Gupta";"Retail";"Bangalore";"Unknown";"2024-05-23";"2024-05-23";1;"No";"Bangalore"
"C01074";"swati rao";"Corporate";"Jaipur";"Rajasthan";"2021-12-12";"2021-12-12";1;"No";"Jaipur"
"C01075";"meera menon";"Wholesale";"Nagpur";"Maharashtra";"2022-10-13";"2022-10-13";1;"No";"Nagpur"
"C01076";"Anita Reddy";"Wholesale";"Ahmedabad";"Gujarat";"2022-11-03";"2022-11-03";1;"No";"Ahmedabad"
"C01077";"KIRAN REDDY";"Wholesale";"Jaipur";"Rajasthan";"2020-06-01";"2020-06-01";1;"No";"Jaipur"
